序號,統計區,統計期,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計
9,新竹縣,2009年,"27,355.9","8,501.0","13,166.5",36.0,"5,452.4",-,-,-,-,-,200.0,"7,931.0","6,950.0",981.0,140.0,430.0,570.0,"11,066.0","2,100.5","1,830.0","9,236.0",310.8,"4,835.6",226.0,-,-,80.0,"27,355.9","4,383.2","1,870.0","1,724.0",-,789.2,-,-,-,"1,870.0","1,830.0",40.0,-,-,-,"1,600.0",124.0,-,"1,600.0",7.2,782.0,-,"4,383.2","20,434.01","5,905.43","10,582.27",36.0,"3,550.31",-,-,60.0,-,300.0,-,"5,525.43","5,147.0",378.43,140.0,240.0,-,380.0,"8,923.44","1,658.83","2,050.0","6,873.44",358.6,"2,910.71",281.0,-,-,-,"20,434.01"
10,新竹縣,2008年,"35,150.5","14,913.0","13,939.5",21.0,"5,357.0",-,-,120.0,-,800.0,-,"14,913.0","14,267.0",646.0,-,-,-,"11,382.0","2,557.5","4,460.0","6,922.0",371.0,"4,877.0",109.0,-,-,-,"35,150.5","9,689.2","6,120.0","1,125.0",-,"2,444.2",-,-,-,"6,120.0","5,990.0",130.0,-,-,-,990.0,135.0,350.0,640.0,31.2,"2,413.0",-,"9,689.2","24,779.0","10,385.0","10,542.04",21.0,"2,965.98",-,-,180.0,60.0,624.98,-,"10,385.0","9,827.0",558.0,-,-,-,-,"8,376.91","2,165.14","3,890.0","4,486.91",277.6,"2,646.38",42.0,-,-,-,"24,779.0"
11,新竹縣,2007年,"36,056.2","13,440.0","11,597.5",33.0,"8,955.7",-,-,270.0,60.0,"1,700.0",-,"13,290.0","12,460.0",830.0,150.0,-,150.0,"9,576.0","2,021.5","2,836.0","6,740.0",717.7,"6,198.0","2,040.0",-,-,-,"36,056.2","5,698.0","2,110.0","1,840.0",-,948.0,-,800.0,-,"2,110.0","1,840.0",270.0,-,-,-,"1,820.0",20.0,900.0,920.0,12.0,936.0,-,"5,698.0","19,236.19","8,081.62","6,822.37",43.0,"3,139.19",-,-,250.0,-,900.0,-,"8,081.62","7,811.62",270.0,-,-,-,-,"5,153.0","1,669.37","1,261.0","3,892.0",549.7,"1,561.06","1,028.43",-,-,-,"19,236.19"
12,新竹縣,2006年,"29,415.6","9,413.0","8,626.5",30.0,"8,686.1",-,-,260.0,-,"2,400.0",-,"8,800.0","8,020.0",780.0,610.0,3.0,613.0,"6,692.0","1,934.5","1,950.0","4,742.0",185.9,"4,351.2","4,149.0",-,-,-,"29,415.6","3,769.0","1,130.0","2,219.0",-,420.0,-,-,-,"1,030.0",910.0,120.0,100.0,-,100.0,"2,215.0",4.0,700.0,"1,515.0",-,120.0,300.0,"3,769.0","16,780.37","5,923.0","6,270.45",30.0,"4,096.92",-,-,160.0,-,300.0,-,"5,620.0","5,200.0",420.0,300.0,3.0,-,303.0,"4,162.56","2,107.89","1,435.66","2,726.9",112.7,"2,702.08","1,282.14",-,-,-,"16,780.37"
13,新竹縣,2005年,"22,385.1","6,643.0","9,933.0",93.0,"5,296.1",-,-,-,120.0,300.0,-,"6,463.0","6,223.0",240.0,180.0,-,180.0,"7,210.0","2,723.0",900.0,"6,310.0",120.6,"1,395.5","3,660.0",120.0,-,-,"22,385.1","3,333.0",720.0,"2,295.0",-,318.0,-,-,-,720.0,720.0,-,-,-,-,"2,275.0",20.0,150.0,"2,125.0",-,18.0,300.0,"3,333.0","16,823.59","5,343.0","7,550.87",93.0,"3,621.7",-,-,100.0,90.0,25.02,-,"5,103.0","4,783.0",320.0,240.0,-,-,240.0,"5,387.02","2,163.85","1,608.01","3,779.0",106.8,"1,028.3","2,366.59",120.0,-,-,"16,823.59"
14,新竹縣,2004年,"107,691.84","7,280.0","16,022.5",45.0,"83,884.34",-,-,160.0,-,300.0,-,"4,620.0","4,380.0",240.0,"2,630.0",30.0,"2,660.0","13,349.5","2,673.0","5,420.0","7,929.5",343.7,"2,159.0","7,060.0",-,"74,321.64",-,"107,691.84","9,552.0","5,290.0",680.0,-,"3,582.0",-,-,-,"2,860.0","2,620.0",240.0,"2,430.0",-,"2,430.0",400.0,280.0,-,400.0,2.0,60.0,"3,520.0","9,552.0","18,656.98","2,873.0","9,476.13",45.0,"5,341.84",11.0,-,160.0,-,750.0,-,"2,443.0","1,875.0",568.0,400.0,30.0,-,430.0,"7,438.0","2,038.13","2,750.0","4,688.0",97.5,"1,070.06","4,114.28",-,60.0,-,"18,656.98"
15,新竹縣,2003年,"23,643.7","4,640.0","12,589.5",180.0,"6,234.2",-,-,-,-,-,-,"4,640.0","3,880.0",760.0,-,-,-,"10,565.0","2,024.5","4,050.0","6,515.0",92.2,"5,906.0",236.0,-,-,-,"23,643.7","2,591.7",840.0,"1,117.5",-,634.2,-,-,-,840.0,440.0,400.0,-,-,-,"1,000.0",117.5,"1,000.0",-,4.2,630.0,-,"2,591.7","11,218.84","3,256.0","5,569.65",180.0,"2,112.4",0.79,100.0,-,-,-,-,"3,256.0","2,960.0",296.0,-,-,-,-,"4,154.98","1,414.67","1,950.0","2,204.99",80.4,"1,952.0",20.0,-,60.0,-,"11,218.84"
16,新竹縣,2002年,"17,770.4","3,500.0","6,640.0",-,"7,420.4",60.0,-,150.0,-,-,-,"3,440.0","3,140.0",300.0,60.0,-,60.0,"4,200.0","2,440.0","2,250.0","1,950.0",102.2,"6,783.2",535.0,-,-,-,"17,770.4","1,218.0",-,"1,218.0",-,-,-,-,-,-,-,-,-,-,-,"1,130.0",88.0,830.0,300.0,-,-,-,"1,218.0","10,718.52","2,985.0","4,460.48",6.0,"3,047.04",70.0,-,150.0,-,-,-,"2,985.0","2,810.0",175.0,-,-,-,-,"2,880.98","1,579.5","1,534.0","1,346.99",120.3,"1,460.9",461.0,-,"1,004.84",-,"10,718.52"
17,新竹縣,2001年,"18,021.8","7,840.0","5,286.5",36.0,"3,649.3",50.0,-,560.0,-,600.0,-,"7,840.0","7,420.0",420.0,-,-,-,"3,100.0","2,186.5",940.0,"2,160.0",342.3,"2,663.0",584.0,-,60.0,-,"18,021.8","1,421.5","1,020.0",392.5,-,9.0,-,-,-,"1,020.0","1,020.0",-,-,-,-,305.0,87.5,300.0,5.0,9.0,-,-,"1,421.5","16,610.9","7,400.0","5,161.5",164.0,"2,829.4",60.0,-,696.0,-,300.0,-,"7,200.0","6,810.0",390.0,200.0,-,-,200.0,"3,219.5","1,942.0",825.0,"2,394.5",209.4,"1,853.5",106.5,-,660.0,-,"16,610.9"
18,新竹縣,2000年,"36,884.4","4,970.0","5,921.0",63.0,"25,710.4",100.0,-,120.0,-,-,-,"4,970.0","4,730.0",240.0,-,-,-,"3,335.0","2,586.0",-,-,218.6,"25,491.8",-,-,-,-,"36,884.4",186.0,-,186.0,-,-,-,-,-,-,-,-,-,-,-,100.0,86.0,-,-,-,-,-,186.0,"13,344.6","4,660.0","5,342.0",51.0,"3,121.6",110.0,-,60.0,-,-,-,"4,660.0","4,480.0",180.0,-,-,-,-,"3,845.0","1,497.0",-,-,220.4,"2,901.2",-,-,-,-,"13,344.6"
19,新竹縣,1999年,"12,099.79","4,400.0","4,558.49",21.0,"1,930.3",490.0,-,700.0,-,-,-,"4,400.0","4,160.0",240.0,-,-,-,"3,483.49","1,075.0",-,-,882.3,"1,048.0",-,-,-,-,"12,099.79",200.0,-,200.0,-,-,-,-,-,-,-,-,-,-,-,200.0,-,-,-,-,-,-,200.0,"8,314.29","4,090.0","3,098.99",15.0,260.3,130.0,-,720.0,-,-,-,"4,090.0","4,030.0",60.0,-,-,-,-,"2,567.49",531.5,-,-,107.3,153.0,-,-,-,-,"8,314.29"
20,新竹縣,1998年,"12,653.5","6,460.0","5,196.5",117.0,-,60.0,-,220.0,-,600.0,-,"6,460.0","6,370.0",90.0,-,-,-,"4,920.0",276.5,-,-,-,-,-,-,-,-,"12,653.5",830.0,730.0,100.0,-,-,-,-,-,730.0,730.0,-,-,-,-,100.0,-,-,-,-,-,-,830.0,"10,172.5","4,940.0","4,343.5",129.0,-,-,-,160.0,-,600.0,-,"4,940.0","4,880.0",60.0,-,-,-,-,"4,180.0",163.5,-,-,-,-,-,-,-,-,"10,172.5"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
