序號,統計區,統計期,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計,總計
9,新竹市,2009年,"25,789.4","3,496.0","2,200.0",45.0,"19,688.4",-,-,60.0,-,300.0,-,"3,046.0","2,970.0",76.0,20.0,430.0,450.0,"1,960.0",240.0,540.0,"1,420.0","17,000.4","2,142.0",426.0,-,-,120.0,"25,789.4",412.0,-,100.0,-,312.0,-,-,-,-,-,-,-,-,100.0,-,-,100.0,72.0,240.0,-,-,412.0,"21,813.73","3,597.56","1,695.57",39.0,"16,121.61",-,-,60.0,-,300.0,-,"3,097.56","3,021.56",76.0,80.0,420.0,-,500.0,"1,350.0",345.57,540.0,810.0,"14,166.34","1,685.27",210.0,-,-,60.0,"21,813.73"
10,新竹市,2008年,"20,260.42","4,430.0","3,479.0",9.0,"11,442.42",-,30.0,-,570.0,300.0,-,"3,550.0","3,458.0",92.0,120.0,760.0,880.0,"3,075.0",404.0,"2,160.0",915.0,"8,838.42","2,044.8",438.0,-,-,121.2,"20,260.42","1,859.53",-,"1,552.33",-,7.2,-,300.0,-,-,-,-,-,-,300.0,"1,252.33",200.0,100.0,7.2,-,-,-,"1,859.53","19,451.03","4,911.33","3,494.41",9.0,"10,466.29",-,30.0,-,240.0,300.0,-,"3,731.33","3,439.33",292.0,60.0,670.0,450.0,"1,180.0","3,175.0",319.41,"1,960.0","1,215.0","7,847.07","2,102.7",396.53,-,-,120.0,"19,451.03"
11,新竹市,2007年,"15,566.6","4,030.0","4,100.6",39.0,"7,017.0",-,-,200.0,180.0,-,-,"3,550.0","3,170.0",380.0,480.0,-,480.0,"3,970.0",130.6,"2,400.0","1,570.0","3,699.0","2,974.8",343.2,-,-,-,"15,566.6",210.64,-,103.0,-,107.64,-,-,-,-,-,-,-,-,100.0,3.0,-,100.0,107.64,-,-,-,210.64,"14,391.89","4,935.53","3,997.42",30.0,"5,048.94",-,-,200.0,180.0,-,-,"4,275.53","3,915.53",360.0,660.0,-,-,660.0,"3,625.0",372.42,"2,400.0","1,225.0","2,301.34","2,350.4",397.2,-,-,-,"14,391.89"
12,新竹市,2006年,"14,560.3","4,770.0","2,422.0",45.0,"6,673.3",-,-,500.0,150.0,-,-,"4,290.0","4,080.0",210.0,480.0,-,480.0,"1,835.0",587.0,400.0,"1,435.0","4,914.1","1,381.2",378.0,-,-,-,"14,560.3",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"11,829.12","4,829.25","2,184.21",45.0,"4,120.66",-,-,500.0,150.0,-,-,"4,394.25","4,154.25",240.0,435.0,-,-,435.0,"1,620.0",564.21,200.0,"1,420.0","2,118.86","1,617.8",384.0,-,-,-,"11,829.12"
13,新竹市,2005年,"6,410.3","2,970.0","1,576.5",15.0,"1,438.8",30.0,-,320.0,60.0,-,-,"2,340.0","2,340.0",-,630.0,-,630.0,"1,235.0",341.5,300.0,935.0,178.8,714.0,546.0,-,-,-,"6,410.3",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"7,919.88","3,460.0","2,036.39",15.0,"1,898.49",40.0,-,320.0,150.0,-,-,"2,736.0","2,716.0",20.0,724.0,-,-,724.0,"1,481.96",554.43,300.0,"1,181.96",375.45,706.0,817.04,-,-,-,"7,919.88"
14,新竹市,2004年,"6,418.67","2,370.0",927.0,3.0,"1,958.67",90.0,-,380.0,390.0,300.0,-,"2,010.0","1,770.0",240.0,360.0,-,360.0,345.0,582.0,-,345.0,649.57,306.0,"1,003.1",-,-,-,"6,418.67",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"8,894.04","2,140.0","2,119.89",3.0,"3,411.16",110.0,-,480.0,330.0,300.0,-,"1,750.0","1,630.0",120.0,390.0,-,-,390.0,"1,342.38",777.51,100.0,"1,242.38",869.11,536.38,"2,005.68",-,-,-,"8,894.04"
15,新竹市,2003年,"8,915.1","4,530.0","1,907.5",9.0,"1,568.6",-,-,360.0,240.0,300.0,-,"4,170.0","3,930.0",240.0,360.0,-,360.0,975.5,932.0,-,975.5,346.2,-,"1,222.4",-,-,-,"8,915.1",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"12,602.96","5,010.0","1,715.36",15.0,"4,472.6",-,-,520.0,570.0,300.0,-,"4,770.0","4,190.0",580.0,240.0,-,-,240.0,"1,144.84",570.52,100.0,"1,044.84","1,190.75",83.0,"3,198.85",-,-,-,"12,602.96"
16,新竹市,2002年,"7,314.41","1,710.0","2,717.0",-,"1,467.41",60.0,-,400.0,360.0,600.0,-,"1,380.0","1,380.0",-,210.0,120.0,330.0,505.0,"2,212.0",-,505.0,310.71,514.7,522.0,-,120.0,-,"7,314.41",162.0,-,-,-,162.0,-,-,-,-,-,-,-,-,-,-,-,-,-,162.0,-,-,162.0,"9,095.3","4,029.23","1,971.18",-,"2,274.89",60.0,-,460.0,-,300.0,-,"2,969.23","2,939.23",30.0,830.0,230.0,-,"1,060.0",855.98,"1,115.2",200.0,655.98,"1,301.33",805.56,168.0,-,-,-,"9,095.3"
17,新竹市,2001年,"10,158.0","3,768.0","1,820.5",-,"4,159.5",-,-,380.0,30.0,-,-,"1,888.0","1,768.0",120.0,"1,670.0",210.0,"1,880.0","1,436.5",384.0,"1,100.0",336.5,"2,745.0",597.0,577.5,60.0,180.0,-,"10,158.0",660.0,660.0,-,-,-,-,-,60.0,60.0,600.0,-,-,600.0,-,-,-,-,-,-,-,-,660.0,"8,349.2","3,110.0","1,025.5",-,"3,803.7",-,-,380.0,30.0,-,-,"1,850.0","1,730.0",120.0,"1,080.0",180.0,-,"1,260.0",820.0,205.5,300.0,520.0,704.7,"2,328.0",651.0,60.0,60.0,-,"8,349.2"
18,新竹市,2000年,"11,700.5","2,370.0","3,723.0",3.0,"3,834.5",150.0,-,960.0,60.0,600.0,-,"2,370.0","2,310.0",60.0,-,-,-,"3,315.0",408.0,-,-,"2,773.5","1,061.0",-,-,-,-,"11,700.5","2,460.0","1,320.0",840.0,-,-,300.0,-,"1,320.0","1,320.0",-,-,-,-,840.0,-,-,-,-,-,-,-,"2,460.0","12,915.0","1,830.0","5,949.0",3.0,"3,583.0",70.0,-,820.0,60.0,600.0,-,"1,830.0","1,770.0",60.0,-,-,-,-,"5,675.0",274.0,-,-,"1,146.0","2,437.0",-,-,-,-,"12,915.0"
19,新竹市,1999年,"13,248.0",390.0,"1,062.0",108.0,"10,848.0",40.0,-,800.0,-,-,-,390.0,390.0,-,-,-,-,920.0,142.0,-,-,"8,877.0","1,971.0",-,-,-,-,"13,248.0",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"8,942.6","1,332.0",572.5,108.0,"5,570.1",40.0,-,480.0,240.0,600.0,-,"1,332.0","1,332.0",-,-,-,-,-,471.5,101.0,-,-,"3,599.1","1,971.0",-,-,-,-,"8,942.6"
20,新竹市,1998年,"14,863.5","3,940.0","3,502.0",200.0,"6,371.5",90.0,-,340.0,120.0,300.0,-,"3,940.0","3,940.0",-,-,-,-,"3,425.0",77.0,-,-,"6,089.5",282.0,-,-,-,-,"14,863.5",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"9,504.4","4,170.0",963.0,3.0,"3,518.4",60.0,-,370.0,120.0,300.0,-,"4,170.0","4,110.0",60.0,-,-,-,-,865.0,98.0,-,-,"3,476.4",42.0,-,-,-,-,"9,504.4"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
